semester - 1
roll, sgpa
1201106187,8.22
1201106310,7.57
1201106088,7.04
1201106086,6.91
1201106170,9.09
1201106111,7.04
1201106092,8.7
1201106113,8.87
1201106112,8.3
1201106072,8.35
1201106073,6.78
1201106056,8.61
1201106057,8.96
1201106076,7.43
1201106077,8.17
1201106074,8.09
1201106075,8.35
1201106090,7.57
1201106091,8.48
1201106078,8.3
1201106058,8.96
1201106059,7.83
1201106096,7.96
1201106082,7.78
1201106094,8.96
1201106168,8.96
1201106098,8.22
1201106095,6.57
1201106158,8.61
1201106110,8.57
1201106100,8.96
1201106108,7.17
1201106106,6.52
1201106107,6.7
1201106104,7.96
1201106105,9.09
1201106102,7.91
1201106103,7.83
1201106099,7.3
1201106101,7.57

