semester - 1
roll, sgpa
1101106145,7.32
1221106018,8.0
1221106017,8.75
1101106144,6.19
1101106147,8.64
1101106349,7.68
1101106156,7.0
1101106155,6.43
1101106154,7.71
1101106119,6.71
1101106138,8.43
1101106139,7.71
1101106150,8.14
1101106151,8.79
1101106134,8.36
1101106135,7.96
1101106136,7.61
1101106137,8.75
1101106130,8.75
1101106131,6.71
1101106132,8.5
1101106133,8.71
1101106146,8.43
1101106143,7.75
1101106142,8.21
1101106152,8.07
1101106157,7.71
1101106015,9.25
1221106020,4.17
1101106164,9.18
1101106163,6.04
1101106153,8.25
1101106161,9.04
1101106160,8.14
1101106123,8.07
1101106122,8.71
1101106121,8.21
1101106120,8.04
1101106127,8.93
1101106140,8.75
1101106125,7.0
1101106124,7.21
1101106129,8.75
1101106128,8.18
1101106149,7.21
1101106148,8.86

semester - 5
roll, sgpa
1101106162,8.64
1101106158,9.0
1101106159,9.36
1101106145,7.08
1221106018,8.7
1221106017,8.96
1101106144,4.92
1101106147,8.84
1101106349,7.96
1101106156,6.96
1101106155,5.2
1101106154,8.08
1101106119,6.32
1101106138,8.6
1101106139,8.24
1101106150,7.76
1101106151,8.76
1101106134,7.84
1101106135,8.08
1101106136,8.08
1101106137,8.48
1101106130,8.72
1101106131,6.44
1101106132,8.16
1101106133,7.64
1101106146,8.48
1101106143,7.88
1101106142,8.52
1101106152,8.76
1101106157,8.36
1101106015,8.8
1221106020,4.87
1101106164,9.76
1101106163,4.68
1101106153,8.36
1101106161,9.48
1101106160,8.88
1101106123,8.28
1101106122,8.84
1101106121,8.2
1101106120,8.2
1101106127,8.16
1101106140,9.12
1101106125,5.92
1101106124,7.48
1101106129,8.72
1101106128,7.84
1101106149,5.44
1101106148,8.88

semester - 6
roll, sgpa
1101106162,8.63
1101106158,8.63
1101106159,8.75
1101106145,7.5
1221106018,9.14
1221106017,8.76
1101106144,5.67
1101106147,9.0
1101106349,7.29
1101106156,7.83
1101106155,6.04
1101106154,8.13
1101106119,6.92
1101106138,8.63
1101106139,8.75
1101106150,8.29
1101106151,9.13
1101106134,8.5
1101106135,8.5
1101106136,8.38
1101106137,9.13
1101106130,9.0
1101106131,7.25
1101106132,8.75
1101106133,8.67
1101106146,8.63
1101106143,8.29
1101106142,8.63
1101106152,8.87
1101106157,8.29
1101106015,9.0
1221106020,6.86
1101106164,8.88
1101106163,5.71
1101106153,8.08
1101106161,8.88
1101106160,8.5
1101106123,8.21
1101106122,9.0
1101106121,8.29
1101106120,8.5
1101106127,8.5
1101106140,9.0
1101106125,6.25
1101106124,7.63
1101106129,9.0
1101106128,8.88
1101106149,6.54
1101106148,8.88

semester - 7
roll, sgpa
1101106162,8.43
1101106158,8.83
1101106159,8.7
1101106145,7.09
1101106144,6.43
1101106147,9.22
1101106349,7.96
1101106156,7.04
1101106155,5.48
1101106154,7.7
1101106119,6.26
1101106138,8.13
1101106139,7.7
1101106150,8.48
1101106151,7.96
1101106134,7.96
1101106135,8.48
1101106136,7.83
1101106137,8.96
1101106130,9.09
1101106131,7.43
1101106132,8.7
1101106133,8.74
1101106146,8.83
1101106143,8.04
1101106142,8.3
1101106152,8.43
1101106157,7.7
1101106015,8.96
1101106164,9.26
1101106163,6.04
1101106153,7.83
1101106161,9.22
1101106160,8.22
1101106123,8.57
1101106122,8.57
1101106121,8.17
1101106120,8.09
1101106127,8.09
1101106140,9.04
1101106125,6.52
1101106124,7.48
1101106129,8.61
1101106128,8.35
1101106149,7.22
1101106148,8.04

semester - 8
roll, sgpa
1101106162,8.76
1101106158,8.71
1101106159,9.0
1101106145,8.62
1101106144,6.86
1101106147,9.19
1101106349,8.48
1101106156,7.76
1101106155,7.19
1101106154,8.33
1101106119,7.76
1101106138,8.86
1101106139,8.48
1101106150,8.9
1101106151,8.62
1101106134,8.0
1101106135,9.05
1101106136,8.0
1101106137,9.43
1101106130,9.0
1101106131,8.05
1101106132,8.9
1101106133,8.57
1101106146,9.0
1101106143,8.48
1101106142,8.86
1101106152,9.05
1101106157,8.62
1101106015,9.29
1101106164,9.43
1101106163,7.0
1101106153,8.9
1101106161,9.14
1101106160,9.05
1101106123,9.0
1101106122,8.57
1101106121,8.33
1101106120,8.52
1101106127,8.57
1101106140,9.29
1101106125,7.1
1101106124,8.0
1101106129,9.29
1101106128,8.76
1101106149,7.62
1101106148,8.62

