semester - 1
roll, sgpa
1101106083,6.5
1101106205,8.93
1101106105,9.04
1101106102,8.36
1101106116,6.93
1101106104,7.82
1101106071,7.29
1101106070,7.04
1101106073,6.86
1101106072,8.32
1101106075,6.71
1101106074,6.64
1101106077,7.57
1101106076,7.14
1101106079,7.54
1101106078,8.68
1101106095,6.96
1101106094,6.14
1101106093,8.32
1101106092,7.79
1101106091,7.32
1101106090,7.11

semester - 4
roll, sgpa
1101106107,7.59
1221106013,7.25
1101106101,8.37
1101106110,5.44
1101106106,9.15
1101106117,9.11
1221106015,7.13
1101106113,7.04
1101106088,8.78
1101106197,8.67
1101106089,7.07
1221106012,7.0
1101106009,8.15
1221106010,5.04
1221106016,7.38
1101106118,9.0
1221106014,7.54
1101106100,6.74
1101106062,8.56
1101106063,7.0
1101106060,5.26
1101106061,7.26
1101106066,8.07
1101106067,9.48
1101106064,6.07
1101106065,7.37
1101106080,8.56
1101106081,6.85
1101106068,7.07
1101106069,4.96
1101106084,6.37
1101106085,7.63
1101106099,8.19
1101106214,8.26
1101106109,7.41
1101106098,9.07
1101106103,8.81
1101106112,7.41
1101106097,5.07
1101106114,8.56
1101106096,8.48
1101106111,8.93
1101106082,6.04
1101106108,7.85
1101106083,7.56
1101106205,8.7
1101106105,9.07
1101106102,8.93
1101106116,7.59
1101106104,8.04
1101106071,7.67
1101106070,7.11
1101106073,7.0
1101106072,8.15
1101106075,7.67
1101106074,5.96
1101106077,7.26
1101106076,7.59
1101106079,7.85
1101106078,8.67
1101106095,7.3
1101106094,5.74
1101106093,8.67
1101106092,8.67
1101106091,7.33
1101106090,7.0

semester - 5
roll, sgpa
1101106107,7.63
1221106013,7.17
1101106101,8.25
1101106110,6.33
1101106106,8.75
1101106117,8.87
1221106015,7.04
1101106113,8.08
1101106088,9.0
1101106197,8.42
1101106089,7.5
1221106012,5.74
1101106009,8.29
1221106010,5.09
1221106016,6.52
1101106118,8.38
1221106014,7.3
1101106100,7.46
1101106062,8.54
1101106063,7.54
1101106060,5.63
1101106061,7.63
1101106066,8.75
1101106067,9.25
1101106064,7.0
1101106065,7.67
1101106080,8.87
1101106081,8.0
1101106068,6.79
1101106069,6.33
1101106084,7.21
1101106085,8.42
1101106099,8.63
1101106214,8.54
1101106109,8.38
1101106098,9.25
1101106103,8.58
1101106112,8.13
1101106097,6.38
1101106114,8.63
1101106096,9.13
1101106111,9.0
1101106082,6.71
1101106108,7.63
1101106083,8.13
1101106205,8.63
1101106105,9.13
1101106102,8.75
1101106116,7.13
1101106104,7.38
1101106071,8.42
1101106070,8.38
1101106073,7.29
1101106072,8.88
1101106075,7.83
1101106074,7.33
1101106077,7.58
1101106076,8.5
1101106079,8.58
1101106078,9.0
1101106095,7.67
1101106094,6.75
1101106093,8.58
1101106092,8.5
1101106091,8.33
1101106090,7.5

semester - 6
roll, sgpa
1101106107,7.96
1221106013,6.96
1101106101,8.75
1101106110,6.29
1101106106,8.87
1101106117,9.13
1221106015,6.7
1101106113,8.5
1101106088,8.75
1101106197,8.5
1101106089,8.25
1221106012,6.57
1101106009,8.33
1221106010,5.52
1221106016,6.57
1101106118,8.88
1221106014,7.48
1101106100,7.46
1101106062,9.25
1101106063,8.21
1101106060,7.0
1101106061,7.88
1101106066,8.29
1101106067,9.13
1101106064,7.58
1101106065,8.04
1101106080,9.0
1101106081,6.83
1101106068,7.42
1101106069,6.29
1101106084,7.5
1101106085,8.08
1101106099,8.38
1101106214,8.33
1101106109,8.33
1101106098,9.13
1101106103,8.63
1101106112,8.88
1101106097,6.67
1101106114,9.13
1101106096,8.92
1101106111,9.25
1101106082,7.38
1101106108,8.25
1101106083,8.04
1101106205,9.0
1101106105,8.88
1101106102,9.0
1101106116,8.17
1101106104,8.17
1101106071,8.75
1101106070,8.75
1101106073,7.58
1101106072,8.63
1101106075,8.25
1101106074,7.5
1101106077,8.29
1101106076,8.33
1101106079,8.67
1101106078,8.75
1101106095,8.17
1101106094,6.83
1101106093,9.13
1101106092,8.75
1101106091,7.75
1101106090,7.71

semester - 7
roll, sgpa
1101106107,7.3
1101106101,8.43
1101106110,5.13
1101106106,8.57
1101106117,8.96
1101106113,7.83
1101106088,9.09
1101106197,8.83
1101106089,8.7
1101106009,8.43
1101106118,8.3
1101106100,7.96
1101106062,8.7
1101106063,7.57
1101106060,6.52
1101106061,6.91
1101106066,8.35
1101106067,9.09
1101106064,6.78
1101106065,7.7
1101106080,9.35
1101106081,6.43
1101106068,7.43
1101106069,6.39
1101106084,7.43
1101106085,8.57
1101106099,8.22
1101106214,8.57
1101106109,7.7
1101106098,8.83
1101106103,8.3
1101106112,8.57
1101106097,6.17
1101106114,8.83
1101106096,9.09
1101106111,8.96
1101106082,7.3
1101106108,7.7
1101106083,7.43
1101106205,8.83
1101106105,8.83
1101106102,8.7
1101106116,8.04
1101106104,8.3
1101106071,8.04
1101106070,8.61
1101106073,7.65
1101106072,8.57
1101106075,8.83
1101106074,7.57
1101106077,8.43
1101106076,8.3
1101106079,9.22
1101106078,9.22
1101106095,8.22
1101106094,6.65
1101106093,8.96
1101106092,8.57
1101106091,8.43
1101106090,7.7

semester - 8
roll, sgpa
1101106107,7.7
1101106101,8.26
1101106110,6.57
1101106106,8.57
1101106117,9.0
1101106113,7.7
1101106088,9.13
1101106197,8.74
1101106089,8.65
1101106009,8.87
1101106118,8.35
1101106100,7.87
1101106062,8.74
1101106063,8.22
1101106060,6.91
1101106061,7.74
1101106066,8.13
1101106067,9.09
1101106064,7.87
1101106065,7.57
1101106080,9.09
1101106081,7.35
1101106068,7.7
1101106069,6.52
1101106084,7.74
1101106085,8.35
1101106099,8.61
1101106214,8.48
1101106109,7.7
1101106098,9.61
1101106103,8.48
1101106112,8.87
1101106097,6.57
1101106114,9.13
1101106096,9.13
1101106111,9.43
1101106082,6.65
1101106108,7.96
1101106083,7.3
1101106205,8.74
1101106105,8.74
1101106102,8.96
1101106116,8.0
1101106104,8.39
1101106071,8.26
1101106070,8.61
1101106073,7.35
1101106072,8.78
1101106075,8.48
1101106074,7.43
1101106077,8.0
1101106076,8.09
1101106079,8.13
1101106078,9.09
1101106095,8.43
1101106094,7.22
1101106093,9.13
1101106092,8.39
1101106091,7.61
1101106090,8.09

