semester - 1
roll, sgpa
1101106302,8.38
1101106301,7.33
1101106300,6.29
1101106307,7.0
1101106306,6.42
1101106305,7.71
1101106304,8.25
1101106320,8.5
1101106329,7.21
1101106311,7.33
1101106350,7.54
1101106288,8.67
1101106289,7.83
1101106282,8.38
1101106283,7.5
1101106280,8.5
1101106281,8.75
1101106286,3.88
1101106287,7.75
1101106284,6.63
1101106285,6.71
1101106277,6.92
1221106044,7.91
1221106047,8.86
1221106046,8.68
1221106041,8.64
1221106043,7.23
1221106042,8.91
1101106278,8.0
1101106314,8.25
1101106316,7.71
1101106317,7.21
1101106310,7.92
1101106126,7.79
1101106312,7.08
1101106313,6.63
1221106045,8.0
1101106318,8.04
1101106319,4.35

semester - 7
roll, sgpa
1101106299,7.08
1101106298,7.36
1101106291,7.6
1101106290,6.64
1101106293,6.96
1101106292,8.8
1101106295,6.84
1101106294,7.56
1101106297,7.0
1101106296,5.96
1101106004,8.92
1101106303,5.36
1101106302,7.52
1101106301,8.2
1101106300,7.48
1101106307,7.28
1101106306,5.17
1101106305,7.44
1101106304,8.44
1101106320,8.8
1101106329,8.28
1101106311,7.68
1101106350,8.56
1101106288,8.8
1101106289,8.0
1101106282,8.92
1101106283,7.6
1101106280,8.92
1101106281,8.72
1101106286,4.26
1101106287,7.84
1101106284,5.88
1101106285,6.32
1101106277,7.04
1101106278,2.68
1101106314,8.2
1101106316,7.08
1101106317,6.96
1101106310,8.32
1101106126,8.36
1101106312,8.04
1101106313,7.52
1101106318,8.8

semester - 8
roll, sgpa
1101106299,7.91
1101106298,7.82
1101106291,8.23
1101106290,7.77
1101106293,8.18
1101106292,8.95
1101106295,8.09
1101106294,8.14
1101106297,8.5
1101106296,6.73
1101106004,8.82
1101106303,6.95
1101106302,8.91
1101106301,8.23
1101106300,8.41
1101106307,8.5
1101106306,5.75
1101106305,8.5
1101106304,8.95
1101106320,0.0
1101106329,7.95
1101106311,7.18
1101106350,8.55
1101106288,0.0
1101106289,8.91
1101106282,9.18
1101106283,8.55
1101106280,8.82
1101106281,8.68
1101106287,8.55
1101106284,6.14
1101106285,7.32
1101106277,7.59
1101106278,8.86
1101106314,8.68
1101106316,8.55
1101106317,8.64
1101106310,8.77
1101106126,8.77
1101106312,8.5
1101106313,8.45
1101106318,8.73

