semester - 1
roll, sgpa
1121106016,7.83
1001106104,8.38
1001106105,7.54
1001106106,6.5
1001106107,8.88

semester - 7
roll, sgpa
1001106089,7.96
1001106088,6.13
1001106345,7.91
1001106122,8.61
1001106123,8.04
1001106120,8.83
1001106121,9.09
1001106080,5.78
1001106083,7.04
1001106082,8.3
1001106085,5.87
1001106084,6.13
1001106087,8.83
1001106086,8.83
1001106229,8.57
1001106070,8.57
1001106071,8.7
1001106072,6.17
1001106073,6.78
1001106074,4.65
1001106075,8.3
1001106076,5.91
1001106077,7.7
1001106078,4.48
1001106079,7.17
1001106119,8.57
1001106118,6.91
1001106117,8.57
1001106116,7.57
1001106115,6.91
1001106114,9.22
1001106113,7.17
1001106112,8.48
1001106111,8.43
1001106110,7.43
1001106098,8.57
1001106099,6.39
1001106092,6.65
1001106093,7.04
1001106090,6.39
1001106091,6.26
1001106236,7.7
1001106097,8.7
1001106094,6.0
1001106095,9.22
1001106222,8.57
1001106067,8.04
1001106066,8.17
1001106064,5.39
1001106062,6.7
1001106061,6.3
1001106068,8.7
1001106108,8.3
1001106109,7.91
1001106100,8.04
1001106101,8.22
1001106102,8.7
1001106104,7.96
1001106105,7.83
1001106106,6.78
1001106107,9.09

semester - 8
roll, sgpa
1001106089,8.87
1001106088,7.57
1001106345,7.96
1001106122,8.22
1001106123,8.3
1001106120,8.17
1001106121,9.35
1001106080,6.43
1001106083,7.74
1001106082,9.09
1001106085,6.57
1001106084,7.7
1001106087,8.96
1001106086,8.96
1001106229,8.43
1001106070,9.09
1001106071,8.83
1001106072,6.96
1001106073,7.83
1001106074,7.91
1001106075,8.7
1001106076,7.48
1001106077,8.09
1001106078,5.26
1001106079,7.83
1001106119,8.43
1001106118,7.17
1001106117,8.57
1001106116,7.91
1001106115,8.3
1001106114,9.22
1001106113,7.91
1001106112,8.35
1001106111,8.43
1001106110,7.7
1001106098,9.09
1001106099,7.43
1001106092,7.43
1001106093,7.74
1001106090,7.3
1001106091,7.57
1001106236,7.78
1001106097,9.22
1001106094,6.52
1001106095,9.48
1001106222,8.96
1001106067,8.43
1001106066,8.22
1001106064,7.17
1001106062,7.3
1001106061,7.17
1001106068,8.83
1001106108,8.43
1001106109,8.35
1001106100,8.7
1001106101,8.61
1001106102,9.48
1001106104,8.57
1001106105,7.87
1001106106,7.09
1001106107,8.7

